287,22
409,91
383,353
222,164
401,360
317,490
214,194
38,283
74,152
52,290
385,99
406,75
308,491
255,492
182,158
229,323
335,183
60,321
85,204
202,278
210,493
190,113
309,103
230,129
251,93
48,87
386,494
392,352
380,316
300,100
107,421
301,114
187,241
79,223
20,233
36,51
56,239
258,15
273,10
168,226
249,495
372,98
403,193
374,157
361,160
338,66
211,54
387,112
121,412
218,496
126,237
174,497
134,459
58,143
133,325
83,70
90,262
401,383
353,360
192,359
320,82
238,142
349,171
276,189
244,78
256,144
102,224
178,413
155,285
181,371
3,363
196,261
116,303
402,170
147,498
6,286
111,398
162,57
266,367
46,23
219,245
124,156
438,271
270,307
24,499
26,274
305,34
122,62
18,94
346,125
27,212
242,173
136,306
104,257
248,49
184,395
379,267
110,138
44,209
84,421
339,95
70,319
76,396
415,21
321,10
269,424
36,15
200,72
149,500
407,12
68,477
313,215
343,188
170,189
262,497
286,23
112,171
361,374
349,387
131,417
276,402
78,142
97,441
46,6
240,299
58,219
102,372
90,174
160,157
238,244
224,98
378,33
345,113
195,389
288,5
355,217
106,501
233,462
180,64
85,207
101,228
275,392
206,197
291,0
314,260
250,369
221,265
158,56
258,51
245,143
280,37
185,53
208,31
298,52
4,75
8,40
397,382
268,259
273,60
370,352
309,310
330,183
311,464
308,366
301,502
400,120
48,272
127,357
393,132
146,326
130,187
351,220
338,91
364,50
28,335
264,503
219,143
226,307
124,376
154,42
257,104
302,7
211,193
136,29
337,199
403,54
174,6
361,349
374,387
188,396
82,144
202,277
19,504
343,76
256,320
46,90
171,157
336,14
319,83
299,0
291,240
286,262
23,497
112,160
168,368
282,341
246,334
232,39
347,380
30,285
178,47
328,371
229,176
128,153
234,177
344,16
79,381
305,385
181,100
406,86
251,125
289,287
222,216
270,255
342,165
58,245
120,137
32,317
290,179
129,505
103,148
236,117
57,247
116,169
182,254
284,278
166,388
93,312
300,252
324,22
96,108
122,438
243,119
95,304
18,173
294,145
177,334
406,364
234,246
28,351
50,86
220,335
308,464
196,111
126,186
225,94
367,274
316,212
118,172
26,266
366,311
263,398
62,271
242,296
28,406
50,220
150,261
180,370
18,126
86,335
130,236
242,225
154,344
270,273
87,272
218,321
258,206
2,379
51,15
212,304
438,266
398,108
119,145
186,173
96,263
243,294
336,264
26,122
274,271
118,196
364,351
296,94
62,367
111,172
14,503
117,187
60,307
300,181
298,170
327,229
316,95
238,223
12,352
355,280
397,127
137,121
197,21
281,36
74,443
331,162
16,42
255,10
56,183
169,312
275,64
20,287
306,292
400,226
415,257
134,54
184,198
182,110
288,386
192,106
313,303
101,506
368,178
392,407
77,507
262,302
359,123
265,508
22,509
80,326
393,128
92,328
29,138
141,91
304,316
403,211
204,510
233,470
54,193
353,224
33,215
245,402
167,5
8,323
88,32
119,14
407,370
352,64
503,145
321,273
264,294
336,243
281,258
270,218
12,275
2,261
180,392
150,379
330,175
95,212
255,60
51,197
15,21
36,206
307,10
221,85
79,53
158,57
217,511
259,19
190,49
124,278
237,332
360,512
382,325
30,143
142,371
305,345
210,320
222,38
42,344
289,234
58,267
83,513
214,149
154,16
347,354
409,37
75,514
239,369
401,284
189,114
322,515
248,341
185,516
372,413
317,68
93,448
308,487
27,97
314,166
282,31
283,356
309,251
257,517
388,230
383,324
238,216
380,357
387,337
129,107
120,223
146,157
136,139
349,249
102,421
339,152
140,518
45,200
52,165
269,87
263,196
126,225
103,519
96,118
172,108
186,296
398,111
2,150
415,104
98,338
94,173
242,18
261,379
376,365
176,310
160,231
395,179
44,34
48,327
4,209
7,40
232,208
268,164
240,396
301,389
228,342
229,101
100,252
400,168
313,520
274,521
250,464
134,193
195,331
343,254
148,84
241,522
188,299
378,276
385,443
99,523
287,57
290,312
276,399
280,219
412,37
141,524
131,128
133,319
361,525
122,137
363,303
202,526
392,192
170,230
194,171
114,167
397,355
3,93
0,39
106,292
291,55
316,253
125,64
321,9
72,147
78,158
374,304
23,33
49,149
6,382
244,121
189,53
224,383
273,190
268,272
129,91
116,300
153,527
240,473
112,368
317,107
130,257
148,376
262,132
403,385
46,360
286,182
184,26
306,174
52,113
5,309
187,234
401,47
117,178
258,308
305,206
38,217
212,289
62,438
236,175
198,528
380,27
51,465
56,12
20,75
294,529
372,288
365,239
246,97
181,252
216,530
324,177
332,185
359,166
74,204
261,531
140,532
77,145
142,92
152,211
336,118
4,82
102,370
271,533
322,66
320,36
415,8
229,165
256,226
313,363
70,183
291,357
249,505
15,155
157,88
263,325
44,387
264,534
339,32
86,95
144,307
154,210
393,108
98,151
186,76
180,238
87,535
209,285
123,479
150,338
146,337
138,119
232,28
310,172
251,274
369,19
162,54
173,231
241,160
386,328
330,248
208,421
100,371
103,259
353,283
83,22
366,378
40,197
200,269
311,250
341,275
104,34
245,277
354,529
79,99
349,536
301,237
2,302
342,101
389,31
124,50
298,188
364,266
30,18
3,219
85,233
127,29
214,396
402,169
314,388
195,464
347,395
278,331
254,221
244,400
270,281
14,409
24,537
68,131
156,91
538,45
303,539
280,441
243,141
90,111
335,93
223,171
346,57
359,222
52,265
122,407
284,53
148,143
216,287
260,42
58,361
316,10
21,498
62,263
167,228
324,129
242,220
92,490
174,332
246,82
406,23
120,403
229,164
48,268
230,356
194,327
360,462
51,189
116,212
117,219
309,170
47,5
106,221
162,396
204,42
298,312
12,299
443,540
182,178
274,165
231,101
20,183
314,342
33,257
236,288
300,371
364,76
172,308
125,99
16,313
388,398
97,193
140,271
195,541
46,130
127,278
413,542
138,393
34,64
144,150
157,107
326,543
438,273
156,95
49,544
264,153
250,370
360,545
85,390
110,80
91,546
88,131
136,141
211,118
196,78
145,537
261,366
30,310
306,303
317,338
343,283
412,547
322,367
7,490
152,2
123,70
334,71
374,267
190,66
102,311
72,37
217,19
401,392
237,372
28,126
355,380
249,22
385,60
155,266
124,53
275,389
8,149
316,186
262,112
214,202
330,345
260,68
74,142
87,128
210,321
285,548
290,256
323,289
415,218
296,200
206,198
94,108
119,40
344,379
225,6
331,365
272,133
341,175
276,158
39,287
294,216
282,301
347,54
100,386
378,215
357,57
18,113
180,224
361,184
291,286
402,143
103,464
176,239
26,251
245,93
259,328
185,10
369,31
292,233
352,0
238,363
62,549
281,98
223,168
324,550
403,551
255,188
320,409
146,325
51,185
387,77
96,90
337,269
104,235
284,395
304,552
339,132
192,400
36,397
48,302
230,228
368,421
248,177
169,265
187,44
383,335
222,29
351,79
86,111
336,134
56,346
181,254
50,160
240,553
179,554
173,167
356,171
349,166
148,83
189,10
97,357
555,31
12,99
120,243
274,327
118,24
117,344
209,382
220,229
170,328
176,100
125,299
286,162
314,389
234,556
252,465
184,303
364,289
122,74
153,49
36,129
334,75
6,273
270,39
249,321
202,372
393,15
102,26
116,306
108,490
124,147
110,420
46,128
237,352
196,267
165,208
371,557
210,401
374,305
214,378
244,22
19,216
101,386
369,171
392,195
464,365
311,5
30,47
363,558
2,559
24,397
347,337
4,157
117,21
236,310
70,20
331,301
343,385
130,119
90,263
86,317
146,403
298,332
154,262
28,83
336,44
252,368
327,296
48,309
300,106
242,351
292,11
168,173
114,223
231,53
560,320
33,322
382,561
250,79
238,51
286,412
275,172
56,99
265,138
72,520
38,97
149,380
111,243
131,95
110,562
136,387
23,240
371,31
194,365
162,563
234,217
179,564
304,305
284,148
246,511
386,237
244,124
182,280
220,137
359,204
328,167
254,185
360,39
321,66
189,19
241,380
319,211
269,344
270,123
268,140
256,438
44,134
46,372
306,49
68,565
84,385
224,343
402,412
14,33
347,175
173,101
92,129
132,128
141,108
153,562
407,286
78,104
95,325
208,339
98,26
272,88
94,119
130,86
15,376
30,355
2,155
249,138
265,16
42,121
262,133
397,258
146,172
152,334
77,566
34,367
302,267
370,45
216,171
351,255
327,308
300,93
80,36
174,330
361,379
338,107
168,266
206,52
345,147
111,443
197,32
8,183
200,528
210,276
48,50
238,316
157,326
74,324
0,468
196,23
292,3
378,169
242,154
166,341
177,332
366,281
160,181
144,218
209,113
336,567
47,12
142,156
296,368
233,556
400,214
352,568
70,569
28,413
22,382
261,374
406,320
62,226
220,57
322,143
244,21
53,278
85,182
383,148
100,570
164,99
192,82
288,20
398,264
96,136
18,245
222,312
150,131
304,396
116,354
6,303
178,287
110,7
76,307
464,237
195,371
389,228
194,31
236,114
342,239
298,284
335,179
83,337
353,10
392,356
401,275
323,409
38,252
188,215
313,331
246,97
212,349
403,87
4,271
102,250
29,482
225,364
130,137
326,387
49,357
379,183
40,60
169,571
319,14
144,285
156,198
141,572
186,346
104,291
232,240
185,267
27,158
127,149
438,51
121,411
12,451
367,72
313,179
376,307
415,303
334,573
268,34
413,227
269,52
260,77
322,64
197,80
118,257
123,391
46,245
210,78
256,206
407,219
126,142
204,136
248,45
176,574
241,54
50,292
395,38
21,411
251,370
406,319
234,29
312,575
224,305
266,576
299,88
331,294
3,302
255,465
287,233
70,577
62,140
261,147
122,211
320,14
361,93
120,149
438,316
113,260
321,42
190,76
385,60
382,134
326,388
152,37
92,150
283,492
96,285
98,91
18,202
84,32
258,90
156,185
24,49
82,363
396,278
181,155
402,177
289,324
355,291
182,225
353,58
366,143
354,0
174,356
368,352
226,517
85,280
380,276
26,125
51,253
8,68
383,127
4,97
106,578
252,66
57,360
300,10
412,218
259,332
129,87
359,335
374,345
367,579
273,410
281,246
183,200
95,580
132,107
232,164
144,148
138,460
387,338
264,325
20,413
401,158
250,421
180,169
341,308
395,346
145,581
228,103
464,212
249,153
173,299
229,342
27,54
304,219
254,198
8,7
4,113
172,34
117,141
257,363
225,104
78,582
221,583
349,39
249,107
121,577
132,153
146,136
46,118
334,391
112,497
344,584
443,322
336,385
36,42
126,215
170,585
248,175
236,80
331,376
323,10
324,586
206,234
415,183
12,197
255,167
190,587
0,553
360,235
353,189
125,64
243,340
302,184
290,192
291,193
294,357
29,93
2,162
214,389
24,22
311,171
283,168
356,299
66,83
270,40
268,263
309,56
237,231
107,153
317,77
220,178
106,181
296,276
393,209
75,70
388,94
204,271
82,196
140,41
137,18
100,195
306,364
244,379
30,286
249,132
262,84
50,300
96,406
130,326
154,92
6,74
254,156
343,124
134,313
152,211
49,537
202,14
400,33
133,128
90,155
60,91
150,87
222,182
103,142
264,157
403,21
110,68
305,230
97,260
188,217
327,166
332,301
57,588
240,292
252,556
355,158
402,123
186,407
370,79
51,307
224,258
354,160
52,589
347,38
267,198
251,47
102,288
120,372
116,366
351,395
272,518
76,398
62,590
352,241
412,312
98,368
174,245
316,218
127,233
48,86
223,239
261,383
310,421
26,23
298,45
278,591
330,31
328,229
438,319
53,289
143,592
259,392
15,266
242,176
290,593
34,367
339,194
125,197
165,385
101,212
374,16
129,337
2,594
141,131
118,147
361,409
88,273
119,108
323,269
72,413
78,346
187,401
321,342
228,144
180,314
169,387
208,365
58,200
287,334
111,340
206,64
246,37
219,179
226,36
363,65
255,282
308,5
238,256
595,378
382,42
341,386
379,596
104,22
261,322
372,99
270,285
28,146
98,243
209,313
126,344
393,134
121,145
124,291
117,39
190,123
14,319
320,24
51,183
407,369
122,21
336,280
66,143
400,83
110,260
210,32
327,184
164,309
8,4
269,147
118,323
88,361
136,597
409,273
356,114
338,460
325,312
211,565
359,38
80,388
112,397
113,7
96,415
95,60
90,317
27,588
29,138
360,286
300,396
18,217
250,242
380,257
160,193
328,230
383,162
150,598
355,54
76,149
398,215
274,231
281,33
298,331
44,148
68,97
284,345
240,289
178,170
47,31
177,421
464,195
241,302
353,221
236,263
406,133
222,85
306,443
12,181
189,330
192,245
188,216
30,376
288,371
19,79
225,294
172,0
224,3
364,127
234,335
271,226
218,57
82,137
49,152
154,249
283,304
102,237
392,100
214,186
438,265
403,87
8,110
260,4
397,32
7,97
68,113
92,46
128,153
345,148
210,112
284,44
142,276
15,169
275,310
370,56
262,166
254,267
185,198
158,257
252,354
168,349
326,94
308,251
258,239
174,386
182,20
116,91
84,268
202,99
412,175
282,167
352,223
112,44
284,210
32,148
397,345
225,64
336,211
131,128
187,294
188,233
50,335
132,43
90,340
351,306
133,417
130,262
92,7
387,264
26,289
366,467
117,354
150,111
80,94
76,29
300,304
57,313
267,156
238,245
401,365
361,58
48,116
319,599
275,282
400,75
273,149
196,349
178,254
10,161
208,600
129,83
269,601
33,67
66,602
255,553
260,307
119,393
107,146
308,96
106,545
5,230
236,415
49,68
364,305
103,53
250,368
78,86
325,603
114,185
160,292
167,170
168,45
155,278
176,237
309,371
202,587
28,248
162,604
197,340
164,231
240,171
157,490
288,263
137,6
56,464
22,266
378,158
343,249
392,223
374,99
0,433
287,252
126,299
142,314
274,100
189,332
120,605
268,145
93,37
376,125
270,64
2,181
359,200
4,226
204,518
143,382
112,21
98,88
257,498
20,606
84,113
80,387
385,311
62,91
82,206
212,193
310,79
366,607
104,291
194,301
353,47
156,32
130,111
94,264
262,150
280,450
396,608
232,402
224,169
234,34
389,609
173,239
228,365
51,267
383,610
77,611
121,41
314,49
214,281
123,218
149,604
16,520
261,215
74,294
398,195
237,259
229,100
290,10
287,17
242,323
122,12
174,349
413,528
317,299
339,342
141,393
95,534
140,72
128,417
112,271
219,612
613,147
265,614
70,409
412,198
272,27
60,477
144,243
154,199
443,573
256,23
352,309
40,615
372,26
302,99
222,188
258,182
39,529
189,127
238,18
180,347
52,312
50,221
326,162
345,354
211,137
54,536
124,300
58,334
76,392
241,57
316,556
116,263
184,38
217,357
421,330
370,369
332,42
284,216
166,168
319,276
341,22
175,328
248,31
186,395
30,101
192,177
355,220
148,126
120,158
406,283
88,616
90,209
107,617
56,231
19,5
266,383
187,6
388,254
296,274
179,255
336,110
75,71
327,36
196,351
403,92
132,108
152,157
14,322
360,233
288,282
246,106
244,307
210,379
64,289
114,97
324,29
401,236
225,3
178,172
250,164
320,380
306,397
389,386
8,273
415,160
28,298
286,117
102,364
170,251
407,321
367,291
232,85
176,208
252,0
331,165
361,143
363,278
292,558
371,103
438,260
344,87
337,134
374,343
138,153
131,197
111,387
338,7
127,540
80,156
264,32
262,94
305,33
136,133
15,104
66,313
265,162
376,317
118,226
382,129
245,2
173,171
269,319
385,249
91,299
243,342
398,277
154,339
218,355
146,96
44,86
304,276
223,341
167,230
175,356
149,324
145,40
84,119
275,228
323,42
301,31
237,53
169,83
3,216
190,553
349,522
78,291
74,101
136,153
204,24
68,37
294,292
278,255
347,254
378,143
234,39
233,0
158,160
325,209
16,285
21,271
23,34
137,147
177,47
62,123
316,125
402,29
232,194
364,236
15,313
351,36
165,464
330,166
259,239
400,128
240,45
95,141
211,88
134,87
337,344
70,72
272,198
33,64
393,618
197,338
289,545
403,108
138,133
131,7
262,387
346,412
263,619
302,97
328,365
121,413
10,107
183,215
27,140
152,336
157,90
75,77
273,322
359,303
66,104
261,93
14,379
181,79
283,370
182,174
221,38
58,409
300,26
392,298
389,103
54,193
106,363
251,386
288,188
401,102
238,117
98,144
415,438
258,120
130,150
290,244
256,6
268,4
406,122
180,184
50,192
20,200
52,99
156,264
80,32
94,111
56,354
284,311
286,372
388,421
281,367
187,12
308,195
310,231
352,100
222,270
396,22
30,186
248,282
296,321
132,110
19,176
208,5
155,357
371,170
214,332
82,620
164,220
246,280
179,360
407,229
219,217
126,327
148,196
85,287
154,86
118,145
40,226
169,149
2,324
276,83
129,385
275,171
116,178
46,142
84,96
28,76
119,146
269,249
267,162
49,317
44,339
353,395
210,383
335,206
366,312
242,92
307,113
343,8
266,374
320,260
223,175
212,241
265,382
224,114
250,380
168,167
356,341
334,412
70,346
77,123
361,304
443,121
219,39
357,247
280,252
310,464
100,231
34,621
124,397
137,21
204,75
243,349
62,257
72,272
16,183
198,409
406,268
215,285
85,234
30,50
217,292
294,216
3,287
79,240
147,271
352,165
173,230
222,4
274,301
56,421
181,38
221,45
368,622
354,388
239,47
314,623
259,177
18,306
140,58
244,256
174,194
327,364
316,22
400,187
48,281
303,624
102,236
211,625
80,299
90,152
78,74
300,117
60,37
407,82
380,260
355,188
351,126
258,160
190,402
52,398
168,228
57,193
328,195
164,158
284,321
372,298
291,247
308,309
172,12
15,64
8,374
42,61
116,192
6,270
242,122
383,379
343,322
5,251
389,19
249,265
319,267
393,91
225,218
305,66
326,112
339,146
157,132
209,108
148,36
232,178
26,238
154,44
403,336
266,14
103,208
170,176
371,386
288,186
248,396
155,202
378,323
376,345
210,273
250,415
356,275
325,92
301,53
342,365
101,31
166,370
237,189
220,290
224,347
196,401
180,182
28,286
332,311
296,114
334,272
70,58
2,149
27,412
302,127
93,33
140,409
40,200
254,283
304,324
23,359
246,278
269,382
169,245
363,233
261,104
130,387
153,87
131,344
317,95
156,262
263,88
46,98
313,367
120,438
134,338
133,337
20,118
397,392
86,84
144,142
18,124
45,79
354,421
56,38
240,221
167,175
341,171
388,181
198,346
106,280
150,94
111,32
366,395
353,312
335,241
206,212
162,385
165,259
282,185
195,274
47,231
177,239
464,100
352,310
214,330
3,294
217,287
234,219
39,292
179,0
360,255
85,216
237,229
361,83
402,52
228,223
6,406
183,147
129,162
356,175
215,307
409,346
403,110
12,193
10,303
347,321
214,114
314,331
309,553
246,0
85,287
349,54
106,252
360,363
256,268
400,407
172,369
249,382
219,292
266,322
185,99
155,190
15,305
334,140
280,278
157,325
180,30
396,202
68,413
98,142
27,198
281,290
49,107
128,141
118,200
211,22
134,131
16,113
104,367
133,87
137,271
88,317
92,108
112,91
243,326
387,150
359,187
152,132
136,138
337,153
56,240
220,218
34,29
204,443
82,23
121,37
229,626
302,33
127,93
2,169
66,64
21,285
272,412
60,123
319,265
244,222
257,77
323,376
125,357
327,351
192,174
370,284
342,308
178,186
388,79
354,45
19,208
164,258
374,273
173,275
50,116
5,103
168,341
251,371
267,385
296,332
176,389
398,248
130,94
395,312
42,143
80,264
386,170
197,7
156,111
262,32
393,263
372,117
421,38
48,74
306,300
206,241
335,212
366,353
226,145
184,194
378,345
234,3
102,148
343,379
177,231
276,245
122,270
259,100
221,181
75,24
51,97
299,368
239,464
294,217
216,39
165,310
255,233
58,72
47,352
78,225
328,301
336,209
364,196
401,36
282,627
316,289
291,57
320,250
119,96
20,40
338,344
31,365
224,311
242,4
238,286
438,260
261,313
254,330
120,380
415,158
144,46
84,339
397,26
86,146
288,355
18,76
392,28
182,232
383,14
210,8
166,283
230,167
195,53
361,324
228,171
204,257
125,193
24,443
121,60
215,113
16,307
21,183
147,285
40,42
223,173
51,303
246,252
274,628
12,357
97,10
368,185
189,299
62,37
184,232
351,148
288,178
224,296
343,273
180,192
94,490
110,92
337,629
320,164
124,117
48,23
74,218
116,188
364,401
306,298
369,175
242,256
222,406
168,230
34,316
68,75
413,77
290,78
300,372
225,400
301,365
6,4
8,379
251,103
280,0
249,267
321,332
319,382
129,269
421,79
388,56
308,53
169,304
275,223
266,383
330,283
237,630
276,149
26,76
33,313
336,325
86,339
90,403
84,146
187,407
157,108
122,244
385,265
374,14
83,324
102,196
152,209
174,355
126,36
359,281
208,386
371,389
120,250
380,415
190,396
248,376
176,5
170,19
398,155
52,378
210,322
402,345
221,354
160,260
214,370
38,240
323,202
311,114
347,166
233,278
363,179
328,31
101,195
342,331
238,392
194,314
236,327
30,186
50,182
29,289
106,360
57,54
291,349
7,153
127,104
367,64
28,397
96,144
46,44
234,287
173,228
93,66
140,198
133,197
334,72
261,305
136,338
131,138
393,317
119,98
262,264
88,95
141,42
211,107
49,128
91,243
263,326
154,142
15,302
245,361
58,272
353,145
292,216
438,258
217,85
80,111
32,150
130,156
206,200
212,312
395,226
294,39
181,45
220,82
284,254
27,70
412,346
20,335
366,241
255,252
3,219
47,310
464,231
165,239
259,100
269,265
352,177
341,167
356,275
168,175
230,171
225,23
132,209
51,12
10,125
90,92
197,153
204,123
254,347
271,183
241,312
85,219
46,154
403,157
349,57
406,256
21,113
102,369
170,208
239,310
360,246
60,413
142,44
368,97
189,303
218,407
357,99
299,193
257,24
62,68
249,129
72,27
334,409
383,273
284,283
278,0
351,364
337,87
393,95
94,387
281,400
144,119
137,285
82,290
84,164
7,133
80,262
131,136
47,464
263,243
338,138
141,211
107,42
91,326
336,108
388,38
2,304
258,250
16,215
169,324
127,313
302,66
101,301
33,104
412,140
261,64
305,367
372,76
317,112
280,233
327,36
77,443
319,162
48,78
415,260
74,359
291,54
214,321
117,392
320,158
221,79
196,126
232,116
210,374
182,355
251,176
438,380
342,53
216,3
39,217
286,298
255,363
52,190
264,111
323,345
202,376
156,150
244,242
270,4
130,32
268,222
353,226
335,200
181,240
198,70
366,212
147,307
398,402
145,395
309,282
346,58
165,231
120,160
134,344
379,266
331,237
22,143
361,276
118,40
20,206
179,252
75,121
238,18
294,287
378,155
371,19
192,288
174,186
224,332
370,114
124,300
229,274
34,289
30,184
103,386
29,316
180,194
166,296
354,56
248,396
6,122
45,421
195,31
15,93
187,220
308,365
148,236
330,311
267,382
352,259
228,171
50,188
96,98
223,230
110,152
245,631
5,389
343,14
322,8
177,100
173,356
341,168
306,26
167,175
334,70
12,10
137,183
272,140
121,257
77,37
51,125
62,443
351,102
355,192
3,564
21,307
346,72
58,412
242,406
271,285
195,301
276,388
268,270
357,299
198,409
113,147
237,365
101,53
99,193
280,179
368,303
97,189
106,278
232,174
342,31
328,308
383,379
397,117
83,304
187,281
361,149
90,209
132,325
48,407
28,124
225,290
314,165
359,220
288,194
372,392
244,6
123,68
60,75
204,413
2,324
347,214
374,8
343,266
170,5
385,319
122,41
421,221
74,23
311,166
56,45
376,52
218,82
26,286
152,92
110,108
154,119
256,4
210,14
364,36
120,415
320,438
258,260
208,371
249,162
228,275
386,176
322,273
354,38
323,402
103,19
236,126
50,178
18,298
223,369
190,248
378,202
389,251
345,155
398,396
66,367
313,302
272,334
22,107
226,20
27,140
409,72
70,412
305,127
53,365
346,198
341,230
34,57
388,181
296,370
184,182
141,143
180,186
269,267
129,265
338,133
326,95
88,91
387,156
96,44
344,138
142,146
112,393
98,339
243,317
130,80
366,118
46,84
211,49
87,7
337,197
131,153
136,134
261,15
144,86
306,238
30,188
148,401
164,380
250,158
168,173
289,54
234,216
291,29
327,196
349,316
335,395
40,312
128,42
94,32
150,264
79,240
308,301
245,83
206,353
145,200
3,217
177,47
300,76
100,310
165,464
352,231
400,78
195,342
93,104
239,259
328,101
360,278
233,252
85,39
287,292
219,294
284,114
330,332
363,0
179,246
255,106
169,276
361,2
84,142
224,321
223,175
228,356
167,171
272,409
144,339
281,220
359,407
162,269
120,260
16,147
234,292
303,125
173,341
113,137
106,179
85,3
185,193
12,97
271,307
368,10
197,87
464,310
27,334
291,34
367,15
189,357
255,0
190,202
24,68
62,204
346,140
